,articleId,title,subtitle,productType
35041,6904779904087039090,Münzeinlage für Kasse mit Notenfach,,cash_register
35042,-1409792038643653853,"Bakelit, Kasse, Geldrechen",,cash_register
35043,-1447212324290576103,Registrierkasse,,cash_register
35044,-5320370210693714171,"Sparschwein ""Traumerfüller""",,cash_register
35045,-4963932211594033919,Kasse mit Sparten,,cash_register
35046,542868933603359135,"Alte, schwere Kasse",,cash_register
35047,5939972977275861467,Syro Geldwechsler,,cash_register
35048,2762542091446551835,Geldzählmaschine Notenzähler,,cash_register
35049,-1007680037314052978,Nickelkasse  National  Jg. 1910,,cash_register
35050,924011088907188590,Olympia Touch 110 - Registrierkasse,,cash_register
35051,-1200707403371233022,Alte Registrierkasse national,,cash_register
35052,936231883407776259,Nickelkasse  National  Jg.1909,,cash_register
35053,1730382915140879059,"Sparschwein ""Monster Money""",,cash_register
35054,2215642764349001462,Kassenschublade Metall PCK-41,,cash_register
35055,8520465520947912025,"Gastronomie Touchscreenkasse QTouch 12""",,cash_register
35056,-7000298629511556086,Registrierkasse,,cash_register
35057,7541780659087296705,"Sparschwein ""Schweinereich""",,cash_register
35058,-2898728963640621878,Caisse enregistreuse NCR National,,cash_register
35059,3625203446602163542,NCR-Registrierkasse   Modell 21,,cash_register
35060,8686053916002018807,Registrierkasse,,cash_register
35061,8420610893205782098,National-Kasse  Jg. ca.1943,,cash_register
35062,3858939109604092269,⚫NCR Registrierkasse National von 1914⚫,,cash_register
35063,-8454150355929952827,"Kassenrollen, omron",,cash_register
35064,4361782931941155707,Brante a raisin deco,,cash_register
35065,-4377564465375192674,Kartenlesegerät,,cash_register
35066,6507920495098087375,Registrierkasse national antik.,,cash_register
35067,-4182550822947354090,Registrierkasse,,cash_register
35068,-2112396111017178519,ANTIKE NETZ KASSE GRÜN MIT SCHLÜSSEL,,cash_register
35069,1325946220648326746,Elekt. Registrierkasse Olympia CM 912,,cash_register
35070,-7294500834716759956,Nickelkasse National  Jg. 1905,,cash_register
35071,3925573646052163633,Registrierkasse Sharp,,cash_register
35072,9005701901327519454,Registrierkasse National,,cash_register
35073,8420610893205782098,National-Kasse  Jg. ca.1943,,cash_register
35074,-4308994982840777988,Schliessfach Box Bank Kasse Geld Noten,,cash_register
35075,-6888068044952898403,Registrier-Kasse National N1652 caisse,,cash_register
35076,-1104222595196394129,Casio TE2000,,cash_register
35077,270206195496961586,Kasse antik von Anker,,cash_register
35078,-2018925043037203718,"Kasseli, Spardose Ente",,cash_register
35079,-1009858937183347584,"Sparschwein ""Hochzeit""",,cash_register
35080,1730382915140879059,"Sparschwein ""Monster Money""",,cash_register
35081,5111575676605863439,Kässeli * Spardose * WINTERHUR Leben,,cash_register
35082,-5334418460969402073,Ec- Gerät Yomani von Six Payment,,cash_register
35083,7926633970579219267,"Kassensystem vollversion BonoSoft GDPdU,",,cash_register
35084,8595926155352073439,Schultes S-560 Kasse,,cash_register
35085,-1292861950989830327,Ancienne caisse enregistreuse NCR,,cash_register
35086,-3751936940531415180,Hugin kasse kassaregister AB,,cash_register
35087,-1447212324290576103,Registrierkasse,,cash_register
35088,4114490939078965186,"Sparschwein ""Peanuts""",,cash_register
35089,936231883407776259,Nickelkasse  National  Jg.1909,,cash_register
35090,-2341520403867036421,Kasse Olivetti ECR 6800,,cash_register
35091,-1007680037314052978,Nickelkasse  National  Jg. 1910,,cash_register
35092,7256679711846742273,"Sparkässeli ""Snoopy""",,cash_register
35093,4265285343441448416,KASSENSYSTEM EINZELHANDEL  NEU,,cash_register
35094,5131340087168779766,Balance prix et poids Mettler Toledo,,cash_register
35095,-307767466140030558,Knallrote Geldkassette,,cash_register
35096,4098211877788320556,Coole Jacke Mädchen Gr 146/152,,fleece_jacket
35097,-7527464605245574041,Faserpelzjacke Gr.128,,fleece_jacket
35098,7203199294488407638,Dünner Fleecepulli Gr.140 ab 1.-,,fleece_jacket
35099,-636466330985764426,"schönes dünnes Bench Jäggli, Gr. M",,fleece_jacket
35100,-1221169761692088749,Switcher Gilet Faserpelz neuwertig 128,,fleece_jacket
35101,-8036886882151948134,Skihose Gr.140  Marke Protest,,fleece_jacket
35102,2179257450816355238,Faserpelz Gr. 122/128,,fleece_jacket
35103,-5478662963765296097,Namuk Fleece Jacke,,fleece_jacket
35104,-6613252464952954062,Lot t.116,,fleece_jacket
35105,-7966346635681422207,Fleecejacke Jack Wolfskin,,fleece_jacket
35106,-7433588359732268036,Softgeljacke 110/116,,fleece_jacket
35107,4200704753872839692,Faserpelz Jack Wolfskin blau Gr. 140,,fleece_jacket
35108,7557366160010478387,Fleech-Jacke von Trevolution Gr. 140,,fleece_jacket
35109,5467390581410202171,Poivre blanc Faserpelz Grösse 7,,fleece_jacket
35110,1267637560637807848,Fleece Faserpelz H&M in Schwarz 158/164,,fleece_jacket
35111,-7935959810039458140,Kuscheliger Faserpelz 152,,fleece_jacket
35112,-2862136440625231557,Jack Wolfskin Fleece Jacke Gr. 140 blau,,fleece_jacket
35113,1287700748205489516,Pullover grösse 110,,fleece_jacket
35114,1550182527035776256,"Faserpelz Hoodie ""Inside"" Gr. 134/140",,fleece_jacket
35115,-3769285871201502200,Faserpelz Jacke Grösse 176,,fleece_jacket
35116,1657122278686337671,Justin Bieber Pulli,,fleece_jacket
35117,-3319130415236923988,Faserpelz 134/140,,fleece_jacket
35118,-2093667682831353811,Faserpelz,,fleece_jacket
35119,-2729042906419975024,Pullover Pulli Fell pompon schwarz M,,fleece_jacket
35120,1034554161094096196,Stepp Weste,,fleece_jacket
35121,7390005430463218020,Fleecejacke Gr.152,,fleece_jacket
35122,-8741152678239154164,Faserpelz schwarz Grösse 152,,fleece_jacket
35123,5046402548734763754,"Warmer Faserpelz, Gr. 128",,fleece_jacket
35124,1979503108156247194,Pull Quiksilver L,,fleece_jacket
35125,3233837490421405238,Fleece Faserpelz Jacke schwarz Junge 116,,fleece_jacket
35126,3460532710346439489,Faserpelz Blau,,fleece_jacket
35127,-3442989634663729792,"Jack Wolfskin Faserpelzjacke, Gr. 152",,fleece_jacket
35128,6839826234128538565,Fleecejacke Gap Gr. xl 12 jährig,,fleece_jacket
35129,-2549914406738597738,Think Pink Fleece Pullover gr. 8 Jahre,,fleece_jacket
35130,6047371722490613091,Faserpelzjacke H&M Gr.170 - Neu,,fleece_jacket
35131,4899063406783983441,Jack Wolfskin Thermo Jäckli 116,,fleece_jacket
35132,-764408618145877800,JACK WOLFSKIN FASERPELZ JACKE Gr. 140,,fleece_jacket
35133,2554974843494475343,"Dünne Faserpelze, Gr. 140",,fleece_jacket
35134,-6092946804370482837,Faserpelzjacke,,fleece_jacket
35135,-3890089096162314751,Grauer Fleece Pullover Gr. 152,,fleece_jacket
35136,1746598729817220093,Fleecejacke Kids Gr. 110,,fleece_jacket
35137,-609988586860010885,Jack Wolfskin Fleecejacke Gr. 152,,fleece_jacket
35138,4705682686345307972,FASERPELZ-/ SKIPULLI SCHWARZ GR. 164,,fleece_jacket
35139,2118421774028604466,VAUDE Fleecejacke warm Gr.110/116,,fleece_jacket
35140,-9121378478019310014,Fleecejacke für Mädchen,,fleece_jacket
35141,8856513836004998956,Think Pink Fleece Jacke gr. 116,,fleece_jacket
35142,2324732617383201447,Finkid Fleecejacke,,fleece_jacket
35143,-2847935494468097290,Veste polaire Lutha - Taille 110,,fleece_jacket
35144,4912591555017307235,2 Faserpelz Pulli&Gilet Gr.128,,fleece_jacket
35145,6236027094779826904,Fleecejäcklein,,fleece_jacket
35146,346786580610844213,Benetton Jacke gr. 140,,fleece_jacket
35147,2519322369644085632,Reima Faserpelz / Fleece Jacke Gr. 146,,fleece_jacket
35148,-8313426260170481168,Kleiderpaket Jungs Pulli,,fleece_jacket
35149,852913594038609023,Pullover Gr.128/140,,fleece_jacket
35150,36982220921444274,SWITCHER ♥ süsses Jäckli Gr. 116,,fleece_jacket
35151,-7540000983029811781,Jacke für Jungs Gr. 158/164,,fleece_jacket
35152,-3954557885277667293,Faserpelz Grösse 122/128,,fleece_jacket
35153,3635502335703351344,Abercrombie & Fitch Pullover Grösse S,,fleece_jacket
35154,1655333631781518420,Ferrari Faserjacke Gr.110,,fleece_jacket
35155,-4823179065783894910,"Jack Wolfskin Fleece Jacke, Grösse 128",,fleece_jacket
35156,-7036951021182656280,Lot garçon taille 128-140,,fleece_jacket
35157,2985716223415882784,Dünner Faserpelz 134/140,,fleece_jacket
35158,-8935306177620578163,Jako-o Fleecejacke GR 140/146,,fleece_jacket
35159,-6459365589850395259,Faserpelz Jacke 110,,fleece_jacket
35160,-5255665954234554638,Pull polaire,,fleece_jacket
35161,5992713083438062578,Faserpelz Sweatjacke Rauten Pink Gr. 128,,fleece_jacket
35162,1219953371452440114,Fleece Jacke Gr. 134,,fleece_jacket
35163,-5229214302249565290,Gap Jacke mit Kaputze Gr.6-7Jahre,,fleece_jacket
35164,-7740519911837837675,Jacke für Mädchen in Gr. 128,,fleece_jacket
35165,-4776658964835040556,Interio Postkartenhalter für 24 Karten,,picture_frame
35166,-1378913649340486647,verschiedene Fotoständer,,picture_frame
35167,7130036710002548442,Rahmen Baloon 10x15cm,,picture_frame
35168,177806160398266026,Bilderrahmen mit Bild,,picture_frame
35169,-2076318654832626186,Fotorahmen (für 14 Bilder/Fotos),,picture_frame
35170,317598481496781770,Bilderrahmen blau,,picture_frame
35171,-2887991637662643703,Rahmen Mystic Flowers 13x18cm,,picture_frame
35172,-5575763196442041593,Selbstdrehender Fotowürfel für 6 Bild,,picture_frame
35173,-1002914738514571410,Bilderrahmen,,picture_frame
35174,2694360197471623978,Bilderrahmen 24cm x 36cm,,picture_frame
35175,8469218028203676145,kleiner Shabby Spiegel,,picture_frame
35176,6706918713762502423,grand cadre bronze dimensions 61/54 cm,,picture_frame
35177,-864533550894898164,Wechselrahmen,,picture_frame
35178,-3686969235860260271,BILDERRAHMEN Rohformat,,picture_frame
35179,-4023208436500813704,Porträtrahmen Anchorage 13x18cm Apfel,,picture_frame
35180,5693232701093090382,Bilderrahmen 50 cm 60 cm,,picture_frame
35181,-4221179245895254882,Gips 3D Bild,,picture_frame
35182,-7902433360799376690,Rahmen Vintage Owl 13x18cm,,picture_frame
35183,-5270690017506934558,Bilderrahmen - Fotorahmen - 10 x 15 cm,,picture_frame
35184,-5957997338163882395,5 Plexiglas Aufsteller,,picture_frame
35185,5849011078565033893,Rahmen Rifugio Copper 15x20cm,,picture_frame
35186,-3781548818579233742,Bilderrahmen Barock weiss 10x15,,picture_frame
35187,-382162328660136063,Bilderrahmen 1936 mit Blechbild handgema,,picture_frame
35188,-2617952869865029606,Bilderrahmen Wood 13 x 18 cm,,picture_frame
35189,3539770131334910814,Bilderrahmen Alu Blau,,picture_frame
35190,3772083928272868935,"Digitaler Fotorahmen 7""",,picture_frame
35191,1986199264019024877,Rahmen My Desire 10x15cm,,picture_frame
35192,-8379064163649367817,2 Bilderrahmen mit Passepartout,,picture_frame
35193,8508054011077105034,Bilderrahmen Holzrahmen u  Oelbild,,picture_frame
35194,-1004162778715521783,Diorama Weinkeller Bild,,picture_frame
35195,-3392962136495854235,Bilderrahmen 10x15cm oder 18x24cm,,picture_frame
35196,-115256782610527826,Bilderrahmen Weiss Paket,,picture_frame
35197,3179453198221655495,Bilderrahmen Barock weiss 10x15,,picture_frame
35198,5884738767101578559,2 alte Bilderrahmen Holz 1920er Jahre,,picture_frame
35199,-62736452211519494,cadres,,picture_frame
35200,9062894409842387617,Bilderrahmen Mardi Gras / Fasnacht,,picture_frame
35201,-2313592727519109620,antike Bilder toller Rahmen mit Glas,,picture_frame
35202,-8378972264873888967,Vintage Bilderrahmen Teakholz...,,picture_frame
35203,1483817914338502581,Selbstdrehender Fotowürfel für 6 Bild,,picture_frame
35204,-2815562263626004600,antiker Bilderrahmen mi Foto 1908,,picture_frame
35205,1656149333828161960,Bilderrahmen,,picture_frame
35206,239654816547958815,cadre italien 18 ème  sculpté 24/20 cm,,picture_frame
35207,-4361449371225044574,Bilderrahmen mit Kaffee Jutesack,,picture_frame
35208,-6994654883694242845,Rahmen Vintage Lace 10x15cm,,picture_frame
35209,505829175111654314,Bilderrahmen Barock weiss 10x15,,picture_frame
35210,5192405174750386626,Bilderrahmen,,picture_frame
35211,9090838004070291039,Rahmen Roseblossom Blau 18x13cm,,picture_frame
35212,4139645297246123987,Lot alter Bilderrahmen,,picture_frame
35213,-3314456022217259997,joli cadre début 20 ème dim. int. 35/33,,picture_frame
35214,-2324226019242469184,cadre Napoléon III travaillé 39/29 cm,,picture_frame
35215,-1654610380627017496,König   BHUMIBOL  ADULYADEJ   Thailand,,picture_frame
35216,7831952377986646851,Vintage Bilderrahmen Teakholz massiv...,,picture_frame
35217,4957044631624262362,Bilderrahmen,,picture_frame
35218,2929275662749403222,Mopsbild,,picture_frame
35219,-6190754330133348289,Selbstdrehender Fotowürfel für 6 Bild,,picture_frame
35220,2146872934685646515,Rahmen Rifugio Copper 15x20cm,,picture_frame
35221,2367962607369748048,Schöner Holzbilderrahmen mit Passpartou,,picture_frame
35222,3316368311481907350,Fotorahmen,,picture_frame
35223,-3331214512176366071,Wunderschöner Holzbilderrahmen!,,picture_frame
35224,-487745424937199982,Bilderrahmen,,picture_frame
35225,438368038862887285,"Puzzle-Bild, Wölfe, inklusive Rahmen",,picture_frame
35226,-2337163451885302741,Bilderrahmen self made Typ E,,picture_frame
35227,-6384348821036538341,6 alte Aluminium-Rahmen,,picture_frame
35228,-2430879499283034149,Herrlicher Rahmen - Gemälde GRATIS,,picture_frame
35229,-358512646663939629,Rahmen Rosenblüten Rosegold 13x18cm,,picture_frame
35230,-8359460760093398585,Anker Bilder in echtem Holzrahmen,,picture_frame
35231,3663310077333143323,Grand cadre bleu + photo enfant 74 haut!,,picture_frame
35232,8168473894605004711,4 FOTORAHMEN / BILDERRAHMEN 18x24cm,,picture_frame
35233,8730259695959658755,2 Fiskalmarken vom Kanton GRAUBÜNDEN,,postage_stamp
35234,5006701943376856575,"Aerogramm, LUPO 75 **",,postage_stamp
35235,-2536139709258862885,No 1547 ET Vollstempel dès 1.-,,postage_stamp
35236,4402646167693233577,Sonderbrief A. 1505 Pro Juventute 1989,,postage_stamp
35237,-1396665050778005305,Satz Maxikarten UNO Genf            6349,,postage_stamp
35238,5887924869985040995,1965 Pro Juventute FDC 210-214,,postage_stamp
35239,4697527283779772309,DR Karte Luftpost gestempelt,,postage_stamp
35240,-3064040361726972668,"1950  FL  FDC  Jagdserie III,",,postage_stamp
35241,7368221469444364231,Albanien Serie 1104-1110 Hunde 1966 *,,postage_stamp
35242,3141482263778080817,M1187 - Oiseau indigène coucou 1er jour,,postage_stamp
35243,-5078564462960085795,Mk 2011 Rapper Stress,,postage_stamp
35244,-851337176754111570,Helvétie debout 86A avec défaut,,postage_stamp
35245,7873514580449589852,Belize 50 verschiedene Marken,,postage_stamp
35246,-4288647632356584104,5 BRIEFE- ZÜRICH SECHSELÄUTEN 1951,,postage_stamp
35247,-8430530170150946839,1939 SR-EUROPAFLUG  SÜD auf Brief (8132),,postage_stamp
35248,-8192153809447244196,1981  Pro Aero,,postage_stamp
35249,6591284857629206956,"Sehr schöner Satz ""Aufbrauchsausgabe"" *",,postage_stamp
35250,-3478460972352380532,FL1995 Automatenm. je ET-O/postfr.,,postage_stamp
35251,-3366376370181318140,"INF FUS BAT 68. 409/1, Fr 100.--",,postage_stamp
35252,-8969084721159838702,Beaux timbres - Schöne Briefmarken,,postage_stamp
35253,-2035864511982162232,100 adhésifs de France,,postage_stamp
35254,1201879530322525618,2015**und*,,postage_stamp
35255,2034594142771049503,1939**,,postage_stamp
35256,-5915974785050629210,Suisse 1900 - Neuchâtel - Jubilé U.P.U,,postage_stamp
35257,4153250871916590755,"Ungarn 1956, Satz 1472-79A",,postage_stamp
35258,-3823705875070722845,Fussball EM 2008 Schweiz Österreich,,postage_stamp
35259,4881370642904000949,3 Rp. Sitzende Helvetia - Doppelprägung,,postage_stamp
35260,-4924197944520952086,"TER FÜS KP I/174, Block, postfrisch",,postage_stamp
35261,4178572956546425812,Türkei 1914: Leuchtturm Fenerbahçe 10Pa,,postage_stamp
35262,-3368117409074934694,1938 AARAU-Block Nr. W11 Sonderumschlag,,postage_stamp
35263,6691221645140377908,Rasierkl.st.BELLINZONA Ankunftst.Typ3.03,,postage_stamp
35264,5159478400459503517,WWF 3 SERIEN TIERE AUF FDC,,postage_stamp
35265,8978565912366492682,"Deutsche Post in China, Mi. 4, o",,postage_stamp
35266,1024835500227201359,"F14z,15z, NEU ** LUXUSERH.",,postage_stamp
35267,4199769207796137872,LOT SCHWEIZER Briefmarken schöne STEMPEL,,postage_stamp
35268,-2123646283110356219,Timbres Algérie,,postage_stamp
35269,4269488995195178102,BLOCK W18,,postage_stamp
35270,-8553309217618705941,75 JAHRE UPU,,postage_stamp
35271,-1001924954994283983,1934 NABA Zürich gestempelt SBK 750.--,,postage_stamp
35272,-7766460516807326287,LOTS FDC BLOCS DE 4 1977 (607),,postage_stamp
35273,5993710599220515379,ABE/Ecusson 163z Vollstempel Caux,,postage_stamp
35274,-6835104799159371740,"Stehende Helvetia PD 93.4.01a, (*)",,postage_stamp
35275,-194184955332096410,Neue Landschaftsbilder Viererblock-Slg,,postage_stamp
35276,-7398412232732102124,Spezialbriefe,,postage_stamp
35277,3126178973708636564,Tüblibrief 5cts. gel Genève 1880,,postage_stamp
35278,-2432143271071441153,Ersttagsstempel Bahnhöfe Sept 18 aus KB,,postage_stamp
35279,-2956570488355472443,"Niederlande Satz Vor het Kind, o alt",,postage_stamp
35280,459852199132721767,Sony PS-HX500 Plattenspieler,,record_player
35281,-5383480414687189017,Technics Technics SL-D303,,record_player
35282,-2036629955186923108,Dual Plattenspieler 1007,,record_player
35283,-1622607510229710156,HITACHI - Plattenspieler Tangential HT,,record_player
35284,-1501824361442364875,Plattenspieler Akai AP-307 Vollautomat,,record_player
35285,-136660834365098470,Grammophon Koffergerät,,record_player
35286,1800728105219572451,Lenco L85 Antiskating mit 4Gramm Gewicht,,record_player
35287,-2702568657621056580,Abdeckpfropfen zu THORENS td 318/320 ua,,record_player
35288,-8276277922987338697,Trichtergrammophon,,record_player
35289,-7072859668389051766,Technics,,record_player
35290,-2190050156659645044,Platine Qonix avec radio/USB et carte SD,,record_player
35291,-4581293074678872518,Lenco L85 Motor und Steuerelektronik,,record_player
